"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNOSPUHKKKPCDEIOAH00813201";3;2023;38;1;6;0;0;1;0;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;223
"TQRMNOPUUHKKKPCDEIOAH00792774";3;2023;38;1;6;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;163
"TQRMNOSPXHKKKPCDEIOAH00792692";3;2023;38;1;6;0;0;1;0;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;2;2;2;2;1;1;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;190
"TQRMNOSPVHKKKPCDEIOAH00792683";3;2023;38;1;6;0;0;1;0;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;96;0;0;0;163
"TQRMNOSPRHKKKPCDEIOAH00792682";3;2023;38;1;6;0;0;1;0;5;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;96;0;2;0;0;0;163
"TQRMNOSPWHKKKPCDEIOAH00792775";3;2023;38;1;6;220000;110000;1;312;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;163
"TQRMNOPURHKKKPCDEIOAH00792681";3;2023;38;1;6;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;104
"TQRMNORYUHLLKPCDEIOAH00813206";3;2023;38;1;6;688000;344000;1;130;4;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;126
"TQRMNOTUSHLLKPCDEIOAH00808279";3;2023;38;1;6;90000;90000;1;287;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;233
"TQRMNOPXWHLLKPCDEIOAH00808233";3;2023;38;1;6;1050000;350000;1;155;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;110
"TQRMNORYVHLLKPCDEIOAH00808204";3;2023;38;1;6;350000;350000;1;308;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;233
"TQRMNOPXYHLLKPCDEIOAH00808173";3;2023;38;1;6;235000;235000;1;308;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;96;0;1;0;0;0;233
"TQRMNORYYHLLKPCDEIOAH00813179";3;2023;38;1;6;440000;220000;1;141;4;2;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;126
"TQRMNOPXVHLLKPCDEIOAH00808266";3;2023;38;1;6;400000;200000;1;263;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;170
"TQRMNOQQYHJKKPCDEIOAH00792785";3;2023;38;1;6;288000;144000;1;381;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;199
"TQRMNOSPYHJKKPCDEIOAH00786923";3;2023;38;1;6;0;0;1;0;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;148
"TQRMNOQRQHJKKPCDEIOAH00786952";3;2023;38;1;6;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;96;0;97;0;0;0;209
"TQRMNOQQXHJKKPCDEIOAH00786880";3;2023;38;1;6;360000;90000;1;458;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;248
"TQRMNOSQUHJKKPCDEIOAH00786927";3;2023;38;1;6;700000;140000;1;277;4;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;97;0;0;0;246
"TQRMNOQXPHKLKQCDEIOAH00813178";3;2023;38;1;6;150000;150000;1;154;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;132
"TQRMNOSYVHKLKQCDEIOAH00792842";3;2023;38;1;6;240000;48000;1;323;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;3;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;96;0;0;0;241
"TQRMNOSYSHKLKQCDEIOAH00792830";3;2023;38;1;6;260000;130000;1;265;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;171
"TQRMNOQXTHKLKQCDEIOAH00792829";3;2023;38;1;6;339000;169500;1;173;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;191
"TQRMNOQXQHKLKQCDEIOAH00793982";3;2023;38;1;6;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;3;4;0;0;0;165
"TQRMNOSYUHKLKQCDEIOAH00792841";3;2023;38;1;6;90000;90000;1;153;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;122
"TQRMNOPWTHLMKQCDEIOAH00808280";3;2023;38;1;6;0;0;1;0;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;97
"TQRMNORRPHLMKQCDEIOAH00808265";3;2023;38;1;6;252000;126000;1;114;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;85
"TQRMNORRWHLMKQCDEIOAH00808256";3;2023;38;1;6;125000;125000;1;191;3;1;2;0;1;2;1;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;1;0;0;0;188
"TQRMNOPWSHLMKQCDEIOAH00808255";3;2023;38;1;6;870000;217500;1;141;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;83
"TQRMNORRYHLMKQCDEIOAH00808234";3;2023;38;1;6;84000;84000;1;251;4;1;2;0;2;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;188
"TQRMNORRXHLMKQCDEIOAH00808205";3;2023;38;1;6;150000;75000;1;217;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;137
"TQRMNOPXQHLMKQCDEIOAH00808170";3;2023;38;1;6;275000;275000;1;101;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;97
"TQRMNOPWUHLMKQCDEIOAH00813210";3;2023;38;1;6;330000;165000;1;93;1;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;76
"TQRMNOPWRHLMKQCDEIOAH00808236";3;2023;38;1;6;635000;317500;1;193;4;1;1;1;1;1;1;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;137
"TQRMNORRVHLMKQCDEIOAH00808267";3;2023;38;1;6;150000;150000;1;82;3;1;2;0;1;1;2;2;0;2;0;6;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;96
"TQRMNOSXVHJMKQCDEIOAH00808174";3;2023;38;1;6;175000;175000;1;94;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;111
"TQRMNORWTHJMKQCDEIOAH00792781";3;2023;38;1;6;580000;193333,33;1;207;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;100
"TQUMNOQPXHJMKQCDEIOAH00792800";3;2023;38;1;6;915000;183000;1;204;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;116
"TQSMNOQPYHJMKQCDEIOAH00792746";3;2023;38;1;6;50000;25000;1;107;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;86
"TQUMNOQPYHJMKQCDEIOAH00792708";3;2023;38;1;6;160000;53333,33;1;192;4;3;2;0;1;1;1;2;0;2;0;9;"LO DON&Oacute; EN VIDA";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;3;0;0;0;128
"TQTMNOQPYHJMKQCDEIOAH00792753";3;2023;38;1;6;68000;22666,67;1;114;2;1;2;0;1;2;2;2;0;1;2;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;116
"TQRMNOQPVHJMKQCDEIOAH00786972";3;2023;38;1;6;360000;180000;1;130;3;1;1;1;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;107
"TQRMNORWSHJMKQCDEIOAH00786885";3;2023;38;1;6;470000;117500;1;217;3;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;179
"TQRMNOSXRHJMKQCDEIOAH00786895";3;2023;38;1;6;850000;212500;1;202;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;179
"TQRMNORWUHJMKQCDEIOAH00786970";3;2023;38;1;6;287000;143500;1;242;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;144
"TQRMNOSXQHJMKQCDEIOAH00786888";3;2023;38;1;6;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;161
"TQRMNOPQRHJMKRCDEIOAH00792783";3;2023;38;1;6;0;0;1;106;4;1;2;0;1;1;2;2;0;2;0;6;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;118
"TQRMNOPPVHJMKRCDEIOAH00786977";3;2023;38;1;6;0;0;1;0;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;113
"TQRMNOQQYHJMKRCDEIOAH00786887";3;2023;38;1;6;210000;52500;1;285;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;4;0;0;148
"TQRMNOQPQHJMKRCDEIOAH00786875";3;2023;38;1;6;400000;100000;1;249;4;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;96;0;0;0;174
"TQRMNOPQPHJMKRCDEIOAH00786874";3;2023;38;1;6;160000;160000;1;126;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;107
"TQRMNOQQXHJMKRCDEIOAH00786933";3;2023;38;1;6;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;113
"TQRMNOPQQHJMKRCDEIOAH00786983";3;2023;38;1;6;430000;71666,67;1;199;4;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1;"";4;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;1;3;4;5;6;118
"TQRMNOPQSHJMKRCDEIOAH00786876";3;2023;38;1;6;0;0;1;0;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;3;0;3;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;0;0;149
"TQRMNORQVHKMKRCDEIOAH00792793";3;2023;38;1;6;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";1;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;2;3;0;0;0;145
"TQRMNOPVVHKMKRCDEIOAH00792732";3;2023;38;1;6;203000;101500;1;269;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;170
"TQRMNORQSHKMKRCDEIOAH00792715";3;2023;38;1;6;146000;146000;1;153;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;131
"TQRMNOSPQHKMKRCDEIOAH00792760";3;2023;38;1;6;200000;200000;1;81;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;86
"TQRMNORYUHKMKRCDEIOAH00792794";3;2023;38;1;6;177000;177000;1;164;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;121
"TQRMNORQUHKMKRCDEIOAH00792734";3;2023;38;1;6;300000;300000;1;124;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;131
"TQRMNOPVUHKMKRCDEIOAH00792717";3;2023;38;1;6;0;0;1;0;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;141
"TQRMNORQTHKMKRCDEIOAH00792711";3;2023;38;1;6;83000;83000;1;147;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;121
"TQRMNOPWWHKMKRCDEIOAH00792733";3;2023;38;1;6;30000;30000;1;158;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;121
"TQRMNOQSQHMMKQCDEIOAH00813185";3;2023;38;1;6;240000;60000;1;292;3;2;1;1;2;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;4;1;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;204
"TQRMNOQSSHMMKQCDEIOAH00813105";3;2023;38;1;6;150000;75000;1;276;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;171
"TQRMNOPVUHMMKQCDEIOAH00813259";3;2023;38;1;6;490000;122500;1;220;5;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;158
"TQRMNOPWTHMMKQCDEIOAH00813221";3;2023;38;1;6;247000;123500;1;163;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;121
"TQRMNOPVTHMMKQCDEIOAH00813220";3;2023;38;1;6;850000;170000;1;202;7;2;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;1;4;1;"";7;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;1;5;4;0;168
"TQRMNOPWSHMMKQCDEIOAH00813180";3;2023;38;1;6;160000;80000;1;130;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;121
"TQRMNOSTYHMMKRCDEIOAH00813222";3;2023;38;1;6;0;0;1;255;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;"";2;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;210
"TQRMNOTTQHMMKRCDEIOAH00813238";3;2023;38;1;6;172200;34440;1;214;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1;"";2;2;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;155
"TQRMNOSUPHMMKRCDEIOAH00813189";3;2023;38;1;6;420000;140000;1;245;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;144
"TQRMNOTQVHMMKRCDEIOAH00813147";3;2023;38;1;6;655000;163750;1;304;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;210
"TQRMNOTQUHMMKRCDEIOAH00813146";3;2023;38;1;6;420000;210000;1;178;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;116
"TQRMNOSVRHMMKRCDEIOAH00813106";3;2023;38;1;6;945000;189000;1;171;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;"";2;2;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;99
"TQRMNORVQHJNKSCDEIOAH00786905";3;2023;38;2;6;246000;61500;1;221;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;163
